task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	7d/9decf9	3348626	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836455)	COMPLETED	0	2023-09-17 21:28:26.820	22.2s	66ms	49.6%	0	0	92 KB	908 B
20	ec/f9fc65	3348674	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836422)	COMPLETED	0	2023-09-17 21:28:26.886	33.6s	26ms	138.8%	0	0	92 KB	894 B
14	e0/52484d	3348635	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836501)	COMPLETED	0	2023-09-17 21:28:26.843	41.2s	26ms	114.3%	0	0	92 KB	894 B
21	f0/eec24c	3348824	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836343)	COMPLETED	0	2023-09-17 21:28:26.976	41.1s	30ms	112.5%	2.9 MB	3.9 MB	92 KB	894 B
9	c8/5d1b68	3348651	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836424)	COMPLETED	0	2023-09-17 21:28:26.866	45.5s	188ms	29.4%	3 MB	7.8 MB	92 KB	893 B
24	4b/03db34	3348702	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836396)	COMPLETED	0	2023-09-17 21:28:26.906	45.5s	29ms	105.1%	0	0	92 KB	894 B
4	fd/2758f1	3348778	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836490)	COMPLETED	0	2023-09-17 21:28:26.953	45.4s	42ms	98.6%	2.8 MB	3.9 MB	92 KB	893 B
15	2f/88374f	3348848	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836313)	COMPLETED	0	2023-09-17 21:28:26.998	53.1s	417ms	13.7%	4.8 MB	7.8 MB	92 KB	893 B
16	b2/02bfa1	3348880	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836484)	COMPLETED	0	2023-09-17 21:28:27.021	59.8s	27ms	116.1%	0	0	92 KB	894 B
11	b7/5a84f2	3348755	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836301)	COMPLETED	0	2023-09-17 21:28:26.934	1m 2s	80ms	66.7%	4 MB	7.4 MB	92 KB	893 B
8	1d/c39236	3350588	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836468)	COMPLETED	0	2023-09-17 21:28:49.111	46.2s	42ms	94.1%	2.9 MB	3.9 MB	92 KB	893 B
7	b4/818082	3351170	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836351)	COMPLETED	0	2023-09-17 21:29:00.549	41s	27ms	129.7%	0	0	92 KB	894 B
6	a5/2dd295	3351647	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4835448)	COMPLETED	0	2023-09-17 21:29:08.061	36.2s	273ms	20.3%	4.7 MB	7.8 MB	92 KB	893 B
10	98/aa3758	3351652	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836494)	COMPLETED	0	2023-09-17 21:29:08.080	44.4s	149ms	35.6%	3 MB	7.8 MB	92 KB	893 B
17	8d/e0d498	3351807	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836489)	COMPLETED	0	2023-09-17 21:29:12.396	51s	27ms	126.3%	2.9 MB	3.9 MB	92 KB	894 B
25	29/025533	3351832	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836346)	COMPLETED	0	2023-09-17 21:29:12.491	53.3s	28ms	126.3%	0	0	92 KB	894 B
5	f8/9f687a	3353223	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836622)	COMPLETED	0	2023-09-17 21:29:20.112	45.7s	161ms	38.4%	3.1 MB	7.8 MB	92 KB	893 B
12	0d/16dab7	3351810	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836360)	COMPLETED	0	2023-09-17 21:29:12.442	53.5s	133ms	44.9%	4.7 MB	7.8 MB	92 KB	893 B
19	b5/c8b6ed	3353808	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836353)	COMPLETED	0	2023-09-17 21:29:28.941	48.3s	25ms	110.1%	0	0	92 KB	894 B
13	8b/b045de	3353754	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836449)	COMPLETED	0	2023-09-17 21:29:26.888	50.4s	87ms	56.7%	4.5 MB	7.8 MB	92 KB	893 B
22	5b/d07eb2	3354281	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836309)	COMPLETED	0	2023-09-17 21:29:35.283	47.5s	28ms	116.1%	0	0	92 KB	894 B
2	3b/30bab7	3354598	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836352)	COMPLETED	0	2023-09-17 21:29:41.615	47.5s	29ms	136.6%	0	0	92 KB	894 B
23	cc/070e18	3354801	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836487)	COMPLETED	0	2023-09-17 21:29:44.304	45.1s	29ms	27.3%	2.8 MB	3.9 MB	92 KB	893 B
18	e2/ad8d7f	3355487	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836464)	COMPLETED	0	2023-09-17 21:29:52.530	38.3s	142ms	42.6%	2.9 MB	7.8 MB	92 KB	893 B
26	9b/f9225b	3356040	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836298)	COMPLETED	0	2023-09-17 21:30:03.424	41.2s	50ms	84.2%	2.7 MB	3.9 MB	92 KB	893 B
29	41/3a9cdd	3356201	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836448)	COMPLETED	0	2023-09-17 21:30:05.915	39s	88ms	62.2%	3 MB	7.8 MB	92 KB	893 B
27	22/a9332d	3356136	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836341)	COMPLETED	0	2023-09-17 21:30:05.815	49.9s	94ms	60.2%	4.8 MB	7.8 MB	92 KB	893 B
28	f1/0b919b	3356148	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836438)	COMPLETED	0	2023-09-17 21:30:05.851	50.2s	30ms	113.4%	0	0	92 KB	894 B
32	36/660f7d	3356762	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836388)	COMPLETED	0	2023-09-17 21:30:17.339	43s	75ms	70.3%	2.8 MB	3.9 MB	92 KB	893 B
30	a3/09b709	3356734	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836361)	COMPLETED	0	2023-09-17 21:30:17.245	50.5s	30ms	128.2%	2.9 MB	3.9 MB	92 KB	894 B
31	68/a43ae2	3357048	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836303)	COMPLETED	0	2023-09-17 21:30:22.788	51.5s	82ms	58.5%	3.1 MB	6.2 MB	92 KB	893 B
34	56/1ba4ab	3357524	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836406)	COMPLETED	0	2023-09-17 21:30:29.433	44.9s	26ms	125.2%	0	0	92 KB	894 B
33	fc/34a34b	3357518	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836479)	COMPLETED	0	2023-09-17 21:30:29.394	45.9s	27ms	111.6%	2.8 MB	3.9 MB	92 KB	894 B
35	be/291b81	3357630	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836387)	COMPLETED	0	2023-09-17 21:30:30.822	50.6s	123ms	41.5%	2.9 MB	7.8 MB	92 KB	893 B
36	6e/04d57c	3358456	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836403)	COMPLETED	0	2023-09-17 21:30:44.604	47.2s	127ms	47.1%	4.7 MB	7.8 MB	92 KB	893 B
37	79/893c7e	3358499	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836337)	COMPLETED	0	2023-09-17 21:30:44.911	50s	513ms	11.4%	3.1 MB	7.8 MB	92 KB	893 B
39	2e/140107	3359266	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836344)	COMPLETED	0	2023-09-17 21:30:56.109	41.9s	203ms	31.4%	3 MB	7.8 MB	92 KB	893 B
38	c5/95c797	3359222	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836349)	COMPLETED	0	2023-09-17 21:30:55.686	46.3s	69ms	67.0%	2.8 MB	3.9 MB	92 KB	893 B
40	c1/860e52	3359369	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836375)	COMPLETED	0	2023-09-17 21:31:00.362	41.8s	174ms	35.7%	3.1 MB	7.8 MB	92 KB	893 B
41	81/c4a23d	3359869	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836485)	COMPLETED	0	2023-09-17 21:31:07.796	47.4s	28ms	140.0%	0	0	92 KB	894 B
42	26/ba15ff	3360302	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4843941)	COMPLETED	0	2023-09-17 21:31:14.333	44.4s	110ms	53.8%	4.8 MB	7.8 MB	92 KB	893 B
44	3b/f94ace	3360497	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836308)	COMPLETED	0	2023-09-17 21:31:15.341	46.9s	45ms	90.6%	2.8 MB	3.9 MB	92 KB	893 B
46	c1/2f74d6	3360701	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836496)	COMPLETED	0	2023-09-17 21:31:21.421	40.8s	130ms	46.8%	3.1 MB	7.8 MB	92 KB	893 B
43	bc/b7f72c	3360304	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836379)	COMPLETED	0	2023-09-17 21:31:14.350	48s	130ms	39.3%	4.9 MB	7.8 MB	92 KB	893 B
45	e1/59e200	3361418	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836355)	COMPLETED	0	2023-09-17 21:31:31.846	43.3s	24ms	128.6%	0	0	92 KB	894 B
48	63/1adca1	3361897	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836620)	COMPLETED	0	2023-09-17 21:31:37.985	42s	162ms	27.8%	4.6 MB	7.8 MB	92 KB	893 B
47	7e/57018d	3361714	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836369)	COMPLETED	0	2023-09-17 21:31:34.907	45.1s	27ms	112.5%	0	0	92 KB	894 B
49	97/7be298	3361977	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836460)	COMPLETED	0	2023-09-17 21:31:41.996	46.3s	142ms	30.7%	4.8 MB	7.8 MB	92 KB	893 B
51	ad/23536f	3363185	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836391)	COMPLETED	0	2023-09-17 21:31:55.237	38s	37ms	102.1%	2.9 MB	3.9 MB	92 KB	894 B
50	4e/96de7d	3362009	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836450)	COMPLETED	0	2023-09-17 21:31:42.204	53.5s	173ms	30.9%	4.8 MB	7.8 MB	92 KB	893 B
52	f3/9305b1	3363655	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836311)	COMPLETED	0	2023-09-17 21:31:58.723	44.6s	212ms	25.3%	3 MB	7.8 MB	92 KB	893 B
53	87/dec1b9	3364374	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836462)	COMPLETED	0	2023-09-17 21:32:02.236	46.6s	141ms	42.7%	4 MB	7.4 MB	92 KB	893 B
76	74/4ce018	3364434	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836483)	COMPLETED	0	2023-09-17 21:32:02.334	46.5s	102ms	55.6%	3 MB	7.8 MB	92 KB	893 B
54	3e/a12f45	3364375	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836407)	COMPLETED	0	2023-09-17 21:32:02.253	53.8s	66ms	70.6%	2.9 MB	3.9 MB	92 KB	893 B
55	aa/f714c4	3365529	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836392)	COMPLETED	0	2023-09-17 21:32:15.122	42.7s	77ms	59.5%	2.7 MB	3.9 MB	92 KB	893 B
57	68/58999b	3365844	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836497)	COMPLETED	0	2023-09-17 21:32:20.090	47.5s	28ms	115.2%	0	0	92 KB	894 B
56	ac/981e32	3365826	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836441)	COMPLETED	0	2023-09-17 21:32:20.016	47.8s	130ms	39.6%	3.1 MB	7.8 MB	92 KB	893 B
58	f6/064ea4	3366523	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836492)	COMPLETED	0	2023-09-17 21:32:28.355	40.9s	209ms	26.1%	3 MB	7.8 MB	92 KB	893 B
59	b6/1f425e	3366641	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836466)	COMPLETED	0	2023-09-17 21:32:33.268	44.2s	30ms	134.4%	0	0	92 KB	894 B
60	ef/17a127	3366908	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836415)	COMPLETED	0	2023-09-17 21:32:35.679	41.8s	27ms	116.1%	0	0	92 KB	894 B
64	16/1ee44c	3368000	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836371)	COMPLETED	0	2023-09-17 21:32:56.116	33.2s	30ms	111.6%	2.8 MB	3.9 MB	92 KB	894 B
62	71/b11b05	3367688	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836480)	COMPLETED	0	2023-09-17 21:32:48.835	41.6s	28ms	123.1%	2.7 MB	3.9 MB	92 KB	894 B
63	b1/e270dc	3367705	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836364)	COMPLETED	0	2023-09-17 21:32:48.864	41.6s	177ms	30.3%	3 MB	7.8 MB	92 KB	893 B
61	92/01a0df	3367358	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836469)	COMPLETED	0	2023-09-17 21:32:43.307	47.2s	34ms	108.3%	2.7 MB	3.9 MB	92 KB	894 B
66	b3/dac6b7	3368841	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836617)	COMPLETED	0	2023-09-17 21:33:07.609	36.3s	150ms	35.3%	3 MB	7.8 MB	92 KB	893 B
65	67/fe0920	3368098	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836445)	COMPLETED	0	2023-09-17 21:32:57.887	46.9s	31ms	115.2%	0	0	92 KB	894 B
67	d0/5b709a	3368886	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836482)	COMPLETED	0	2023-09-17 21:33:07.808	37s	22ms	141.2%	0	0	92 KB	894 B
69	79/e36ecb	3369096	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836411)	COMPLETED	0	2023-09-17 21:33:09.320	39.6s	184ms	33.8%	3 MB	7.8 MB	92 KB	893 B
68	07/a9ce04	3370089	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836477)	COMPLETED	0	2023-09-17 21:33:17.510	45.3s	30ms	111.6%	0	0	92 KB	894 B
70	61/0d37ad	3370090	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836498)	COMPLETED	0	2023-09-17 21:33:17.527	46.7s	41ms	94.7%	2.7 MB	3.9 MB	92 KB	893 B
72	c7/09b146	3371829	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836503)	COMPLETED	0	2023-09-17 21:33:29.375	44.8s	29ms	136.6%	0	0	92 KB	894 B
73	9f/8a387b	3371900	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836380)	COMPLETED	0	2023-09-17 21:33:30.487	43.7s	29ms	135.5%	2.8 MB	3.9 MB	92 KB	894 B
74	ef/47de66	3371932	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836432)	COMPLETED	0	2023-09-17 21:33:30.559	43.7s	207ms	26.3%	3 MB	7.8 MB	92 KB	893 B
71	39/4f0e6f	3371899	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836408)	COMPLETED	0	2023-09-17 21:33:30.454	57.9s	782ms	7.5%	3 MB	7.8 MB	92 KB	892 B
77	fa/329917	3373093	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836476)	COMPLETED	0	2023-09-17 21:33:43.927	44.5s	33ms	110.8%	2.8 MB	3.9 MB	92 KB	894 B
78	c0/2fc6f8	3373268	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836418)	COMPLETED	0	2023-09-17 21:33:44.859	43.5s	222ms	24.5%	4.6 MB	7.8 MB	92 KB	893 B
75	ba/701000	3373249	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836420)	COMPLETED	0	2023-09-17 21:33:44.843	45.9s	35ms	108.3%	2.9 MB	3.9 MB	92 KB	894 B
79	0d/eac7d6	3374105	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836442)	COMPLETED	0	2023-09-17 21:33:48.907	52.6s	31ms	112.5%	0	0	92 KB	894 B
82	de/d01053	3375526	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836381)	COMPLETED	0	2023-09-17 21:34:02.809	38.7s	183ms	33.6%	4.6 MB	7.8 MB	92 KB	893 B
81	2d/e95669	3375650	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836338)	COMPLETED	0	2023-09-17 21:34:04.200	49.7s	30ms	121.7%	0	0	92 KB	894 B
86	8b/b271f6	3376213	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836475)	COMPLETED	0	2023-09-17 21:34:14.308	39.6s	36ms	120.9%	2.8 MB	3.9 MB	92 KB	894 B
83	34/e2d738	3376138	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836314)	COMPLETED	0	2023-09-17 21:34:14.189	44.4s	66ms	70.2%	2.8 MB	3.9 MB	92 KB	893 B
80	53/8093b0	3376142	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836354)	COMPLETED	0	2023-09-17 21:34:14.207	44.4s	30ms	113.4%	2.7 MB	3.9 MB	92 KB	894 B
88	91/222c39	3377008	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836342)	COMPLETED	0	2023-09-17 21:34:30.804	39.1s	27ms	136.6%	0	0	92 KB	894 B
85	ce/f67d83	3376808	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836623)	COMPLETED	0	2023-09-17 21:34:28.388	52.9s	189ms	29.0%	4.9 MB	7.8 MB	92 KB	893 B
84	4a/a1af66	3376814	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836398)	COMPLETED	0	2023-09-17 21:34:28.417	53.9s	30ms	125.4%	0	0	92 KB	894 B
87	b5/00318b	3377663	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836394)	COMPLETED	0	2023-09-17 21:34:41.502	40.9s	91ms	44.6%	3 MB	7.8 MB	92 KB	893 B
105	5d/388098	3376812	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836502)	COMPLETED	0	2023-09-17 21:34:28.404	1m 4s	75ms	62.3%	4.7 MB	7.8 MB	92 KB	893 B
90	63/29f6e6	3377667	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836474)	COMPLETED	0	2023-09-17 21:34:41.518	50.8s	31ms	114.3%	0	0	92 KB	894 B
91	e3/2370b0	3378585	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836404)	COMPLETED	0	2023-09-17 21:34:53.893	41.2s	122ms	42.0%	3.1 MB	7.8 MB	92 KB	893 B
92	82/32995f	3379306	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836443)	COMPLETED	0	2023-09-17 21:34:58.586	47s	27ms	117.1%	0	0	92 KB	894 B
93	10/01f658	3379315	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836417)	COMPLETED	0	2023-09-17 21:34:58.605	47s	93ms	59.8%	3 MB	7.8 MB	92 KB	893 B
89	56/ebc427	3378581	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836390)	COMPLETED	0	2023-09-17 21:34:53.879	51.8s	148ms	35.6%	3.1 MB	7.8 MB	92 KB	893 B
94	f5/16c9e7	3381127	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836362)	COMPLETED	0	2023-09-17 21:35:09.938	49.7s	30ms	118.0%	2.8 MB	3.9 MB	92 KB	894 B
95	51/851bcd	3381798	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836481)	COMPLETED	0	2023-09-17 21:35:21.347	39.2s	30ms	121.0%	0	0	92 KB	894 B
97	bf/6b2e92	3381845	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836430)	COMPLETED	0	2023-09-17 21:35:22.379	45.6s	156ms	39.4%	4.9 MB	7.8 MB	92 KB	893 B
99	42/4f482d	3381840	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836461)	COMPLETED	0	2023-09-17 21:35:22.362	50.7s	132ms	39.3%	4.5 MB	7.8 MB	92 KB	893 B
98	04/598fc9	3382279	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836374)	COMPLETED	0	2023-09-17 21:35:32.324	43s	49ms	90.0%	2.8 MB	3.9 MB	92 KB	893 B
100	30/4a6656	3382294	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836421)	COMPLETED	0	2023-09-17 21:35:32.343	43s	69ms	66.1%	2.8 MB	3.9 MB	92 KB	893 B
96	06/ca1370	3382533	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836429)	COMPLETED	0	2023-09-17 21:35:35.063	47.3s	22ms	109.1%	2.8 MB	3.9 MB	92 KB	894 B
103	dc/7850c9	3383836	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836386)	COMPLETED	0	2023-09-17 21:35:45.696	48.8s	29ms	133.3%	2.8 MB	3.9 MB	92 KB	894 B
102	68/079db5	3383715	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836367)	COMPLETED	0	2023-09-17 21:35:45.598	54.5s	86ms	54.1%	4.9 MB	7.8 MB	92 KB	893 B
101	fb/48739a	3383717	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836414)	COMPLETED	0	2023-09-17 21:35:45.613	54.5s	76ms	60.5%	2.8 MB	3.9 MB	92 KB	893 B
107	7e/0ee58a	3385469	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836436)	COMPLETED	0	2023-09-17 21:35:59.625	45.9s	30ms	110.8%	2.8 MB	3.9 MB	92 KB	894 B
106	a7/9a945f	3385538	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836437)	COMPLETED	0	2023-09-17 21:36:00.543	50.9s	59ms	75.0%	2.8 MB	3.9 MB	92 KB	893 B
126	0c/c7fbd5	3386147	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836463)	COMPLETED	0	2023-09-17 21:36:08.015	43.4s	92ms	53.7%	3.5 MB	7.4 MB	92 KB	893 B
108	88/a9d624	3386264	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836493)	COMPLETED	0	2023-09-17 21:36:13.060	38.4s	29ms	34.4%	2.7 MB	3.9 MB	92 KB	893 B
104	e6/255384	3386394	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836619)	COMPLETED	0	2023-09-17 21:36:15.384	45.3s	26ms	107.1%	0	0	92 KB	894 B
109	79/1fb73c	3386390	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836500)	COMPLETED	0	2023-09-17 21:36:15.369	54.9s	79ms	60.8%	4.8 MB	7.8 MB	92 KB	893 B
110	80/934c44	3386997	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836310)	COMPLETED	0	2023-09-17 21:36:22.396	50.2s	29ms	128.2%	2.8 MB	3.9 MB	92 KB	894 B
112	11/b5da49	3387662	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836350)	COMPLETED	0	2023-09-17 21:36:34.508	50.6s	25ms	127.4%	0	0	92 KB	894 B
132	a9/2fdf99	3387993	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836302)	COMPLETED	0	2023-09-17 21:36:40.130	46.8s	27ms	97.6%	0	0	92 KB	893 B
111	11/c56266	3388008	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836300)	COMPLETED	0	2023-09-17 21:36:40.145	46.8s	27ms	120.0%	0	0	92 KB	894 B
113	30/f1d1fe	3388209	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836312)	COMPLETED	0	2023-09-17 21:36:45.542	41.4s	246ms	22.4%	4.7 MB	7.8 MB	92 KB	893 B
114	c7/737e8c	3388476	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836427)	COMPLETED	0	2023-09-17 21:36:51.449	48.7s	206ms	26.7%	4.8 MB	7.8 MB	92 KB	893 B
